bucket,coral_kind,pair,source,target,feature_set,balance_fit,calibration,alignment,classifier,edge,view,macro_f1_mean,macro_f1_std,precision_normal_mean,precision_normal_std,precision_anomaly_mean,precision_anomaly_std,recall_normal_mean,recall_normal_std,recall_anomaly_mean,recall_anomaly_std,f1_normal_mean,f1_normal_std,f1_anomaly_mean,f1_anomaly_std,balanced_accuracy_mean,balanced_accuracy_std,TN_mean,TN_std,FP_mean,FP_std,FN_mean,FN_std,TP_mean,TP_std,n_rows_mean,n_rows_std,n_anomaly_mean,n_anomaly_std,n_normal_mean,n_normal_std,pr_auc_anomaly_mean,pr_auc_anomaly_std,ece_mean,ece_std,brier_mean,brier_std,fit_ms_mean,fit_ms_std,predict_target_ms_mean,predict_target_ms_std,predict_source_ms_mean,predict_source_ms_std,single_window_ms_median_mean,single_window_ms_median_std,single_window_ms_p95_mean,single_window_ms_p95_std,batched_ms_per_window_median_mean,batched_ms_per_window_median_std
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,lstm,,fusion_early,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.063813,0.009678,0.907082,0.027239,0.871868,0.048636,3143.168000,368.201336,38.837400,5.754586,26.422000,1.791221,2.212420,0.101142,2.445740,0.399514,0.004420,0.000311
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,lstm,,fusion_late_attention,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.060075,0.019244,0.899259,0.016203,0.856203,0.029153,3.739200,0.143029,0.168800,0.012518,,,0.000012,0.000000,0.000012,0.000001,0.000012,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,lstm,,fusion_late_mean,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.087950,0.029068,0.739757,0.025732,0.595033,0.038666,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,lstm,,fusion_late_or,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.062680,0.018430,0.922681,0.008690,0.898842,0.016301,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,lstm,,graph,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.117612,0.048699,0.557292,0.047394,0.359083,0.054831,3051.794200,548.398217,31.841400,2.672398,22.685400,1.092769,2.154420,0.108810,2.212140,0.092097,0.003880,0.000192
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,lstm,,stat,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.062680,0.018430,0.922681,0.008690,0.898842,0.016301,2957.316400,234.887792,30.345200,3.572792,21.049000,1.082227,2.087860,0.094573,2.152180,0.121035,0.003460,0.000219
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,mlp,,fusion_early,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.093305,0.018666,0.845652,0.041682,0.772099,0.062519,3499.724400,411.680435,3.670600,1.089904,1.658800,0.199083,0.984440,0.055247,1.009760,0.052433,0.000200,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,mlp,,fusion_late_attention,0.047613,0.000427,0.200000,0.447214,0.049791,0.000019,0.000183,0.000410,1.000000,0.000000,0.000366,0.000819,0.094859,0.000035,0.500092,0.000205,1.200000,2.683282,6545.800000,2.683282,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.090128,0.011876,0.838214,0.084083,0.758758,0.135762,5.174600,1.783780,0.135400,0.006618,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,mlp,,fusion_late_mean,0.066507,0.026138,0.385257,0.527554,0.050045,0.000420,0.019856,0.027200,0.985423,0.020615,0.037765,0.051729,0.095249,0.000697,0.502640,0.004231,130.000000,178.078634,6417.000000,178.078634,5.000000,7.071068,338.000000,7.071068,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.091749,0.010161,0.611139,0.101689,0.429541,0.133346,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,mlp,,fusion_late_or,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.147369,0.025762,0.818393,0.055770,0.725259,0.086039,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,mlp,,graph,0.401622,0.198026,0.760285,0.425012,0.409956,0.539017,0.800000,0.447214,0.202332,0.445919,0.779637,0.435830,0.023606,0.040242,0.501166,0.001597,5237.600000,2927.907410,1309.400000,2927.907410,273.600000,152.950319,69.400000,152.950319,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.083463,0.017677,0.426273,0.217189,0.264996,0.244790,3675.273400,226.906190,3.564400,0.773615,1.526000,0.242232,1.015580,0.003279,1.031180,0.007023,0.000200,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,mlp,,stat,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.145944,0.023282,0.799520,0.060507,0.697105,0.094004,3639.044400,247.237614,3.612400,0.847709,1.508800,0.153682,1.004100,0.045046,1.023860,0.050462,0.000200,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,random_forest,,fusion_early,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.371747,0.040036,0.663823,0.047967,0.485636,0.062721,883.977400,351.865921,73.740800,28.732322,65.435600,16.870270,60.768360,24.317573,83.400300,44.038392,0.013260,0.004827
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,random_forest,,fusion_late_attention,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.301331,0.015334,0.949472,0.000126,0.948783,0.000243,5.395200,0.224573,0.203200,0.012696,,,0.000012,0.000000,0.000012,0.000001,0.000012,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,random_forest,,fusion_late_mean,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.306873,0.017765,0.716836,0.009061,0.559639,0.013096,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,random_forest,,fusion_late_or,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.290633,0.011731,0.747311,0.013581,0.603227,0.020801,0.000000,0.000000,,,,,0.000003,0.000000,0.000003,0.000000,0.000003,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,random_forest,,graph,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.123437,0.005192,0.689469,0.016266,0.522133,0.021985,1332.450400,319.503975,116.203200,28.877727,139.629600,54.410863,79.910240,19.840451,121.584860,37.315958,0.020760,0.005329
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,random_forest,,stat,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.289184,0.011261,0.744701,0.014513,0.599776,0.022046,1668.812800,632.949117,123.727200,39.278781,108.375200,28.484782,67.025200,26.931217,88.089720,43.977679,0.016640,0.005133
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,xgboost,,fusion_early,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.299043,0.033243,0.950087,0.000020,0.949978,0.000037,473.249600,85.340325,10.813800,1.035558,8.653400,0.936011,0.593620,0.033395,0.619740,0.042314,0.001440,0.000358
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,xgboost,,fusion_late_attention,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.140487,0.006820,0.949973,0.000029,0.949752,0.000055,5.092200,0.589104,0.136200,0.009094,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,xgboost,,fusion_late_mean,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.140673,0.007145,0.937155,0.007081,0.925488,0.013293,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,xgboost,,fusion_late_or,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.134304,0.047480,0.950133,0.000015,0.950068,0.000028,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,xgboost,,graph,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.135974,0.005525,0.924176,0.014160,0.901393,0.026104,263.590400,13.784264,7.686200,0.170377,5.810400,0.128584,0.546180,0.004440,0.566220,0.012993,0.000900,0.000000
cross_as,study_only,rrc05_as12880__to__rrc05_as3352,rrc05_as12880,rrc05_as3352,shared22,none,none,before_coral,xgboost,,stat,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.134304,0.047480,0.950133,0.000015,0.950068,0.000028,1051.531400,456.136293,27.109400,11.318602,15.059400,4.305192,0.650460,0.010710,6.229040,7.688469,0.003380,0.001134
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,after_coral,gnn,knn,core10,0.505959,0.016593,0.929990,0.002612,0.166223,0.007827,0.630877,0.039569,0.606676,0.036631,0.751279,0.027175,0.260639,0.007099,0.618777,0.006583,3596.000000,225.541570,2104.000000,225.541570,271.000000,25.238859,418.000000,25.238859,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.310459,0.011415,,,,,,,,,,,,,,,,
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,after_coral,gnn,temporal,core10,0.525823,0.021488,0.923833,0.000962,0.173187,0.013276,0.693158,0.046757,0.527334,0.029827,0.791451,0.031167,0.260195,0.012081,0.610246,0.009300,3951.000000,266.512664,1749.000000,266.512664,325.666667,20.550750,363.333333,20.550750,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.179261,0.019380,,,,,,,,,,,,,,,,
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,after_coral,lstm,,core10,0.529513,0.376622,0.639342,0.553754,0.380527,0.275079,0.603158,0.525626,0.783261,0.208788,0.619877,0.537507,0.439149,0.219270,0.693209,0.168128,3438.000000,2996.070593,2262.000000,2996.070593,149.333333,143.855251,539.666667,143.855251,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.717834,0.059079,0.427216,0.048000,0.236460,0.040356,423.493000,143.436742,28.171667,0.682770,4.773667,0.083128,2.150967,0.002765,2.193700,0.004321,0.004133,0.000058
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,after_coral,mlp,,core10,0.097344,0.000000,0.000000,0.000000,0.107842,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.194688,0.000000,0.500000,0.000000,0.000000,0.000000,5700.000000,0.000000,0.000000,0.000000,689.000000,0.000000,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.747765,0.032190,0.838562,0.090804,0.798253,0.158745,465.836000,17.564787,2.173000,0.320014,1.050333,0.005686,1.022700,0.004979,1.097033,0.094199,0.000200,0.000000
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,after_coral,random_forest,,core10,0.097344,0.000000,0.000000,0.000000,0.107842,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.194688,0.000000,0.500000,0.000000,0.000000,0.000000,5700.000000,0.000000,0.000000,0.000000,689.000000,0.000000,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.382415,0.023108,0.606839,0.005385,0.459487,0.005612,808.207000,296.867397,118.982667,36.401968,84.655667,6.624000,70.071000,27.716925,122.844233,58.430376,0.020533,0.006686
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,after_coral,xgboost,,core10,0.097344,0.000000,0.000000,0.000000,0.107842,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.194688,0.000000,0.500000,0.000000,0.000000,0.000000,5700.000000,0.000000,0.000000,0.000000,689.000000,0.000000,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.318140,0.071153,0.851880,0.003802,0.819095,0.006868,607.996333,60.451966,16.286333,6.793500,1.949333,0.069010,0.667033,0.020256,0.725900,0.022096,0.001700,0.000000
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,before_coral,gnn,knn,core10,0.471503,0.000000,0.892158,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.943006,0.000000,0.000000,0.000000,0.500000,0.000000,5700.000000,0.000000,0.000000,0.000000,689.000000,0.000000,0.000000,0.000000,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.175980,0.016904,,,,,,,,,,,,,,,,
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,before_coral,gnn,temporal,core10,0.466822,0.008107,0.892652,0.000854,0.036813,0.063763,0.879415,0.208859,0.123851,0.214516,0.876888,0.114519,0.056756,0.098305,0.501633,0.002829,5012.666667,1190.496255,687.333333,1190.496255,603.666667,147.801669,85.333333,147.801669,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.144339,0.041094,,,,,,,,,,,,,,,,
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,before_coral,lstm,,core10,0.775639,0.011523,0.933869,0.002296,1.000000,0.000000,1.000000,0.000000,0.414127,0.021787,0.965803,0.001228,0.585476,0.021818,0.707063,0.010893,5700.000000,0.000000,0.000000,0.000000,403.666667,15.011107,285.333333,15.011107,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.709843,0.011142,0.122335,0.047113,0.067827,0.010017,398.679667,22.276587,28.057333,2.934113,4.722667,0.175227,1.991467,0.026060,2.125433,0.165166,0.003900,0.000265
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,before_coral,mlp,,core10,0.808670,0.005028,0.940844,0.001092,0.996997,0.005201,0.999825,0.000304,0.479923,0.010194,0.969438,0.000611,0.647902,0.009450,0.739874,0.005112,5699.000000,1.732051,1.000000,1.732051,358.333333,7.023769,330.666667,7.023769,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.719510,0.041556,0.351820,0.025457,0.176646,0.018614,1012.040333,923.454281,2.995333,0.790387,1.131667,0.009713,1.026533,0.004974,2.875733,3.155169,0.000200,0.000000
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,before_coral,random_forest,,core10,0.184400,0.122731,0.963804,0.029285,0.118336,0.016614,0.097018,0.140698,0.987905,0.009879,0.157747,0.219443,0.211052,0.026020,0.542461,0.065552,553.000000,801.979426,5147.000000,801.979426,8.333333,6.806859,680.666667,6.806859,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.596418,0.025481,0.489395,0.016077,0.308199,0.017048,757.526667,82.629813,128.800667,30.243785,115.312000,53.414454,85.999733,27.383593,123.224733,57.388428,0.016500,0.004084
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,equal,none,before_coral,xgboost,,core10,0.758554,0.005099,0.945730,0.001213,0.589064,0.008944,0.953860,0.001150,0.547170,0.010466,0.949777,0.001005,0.567331,0.009233,0.750515,0.005489,5437.000000,6.557439,263.000000,6.557439,312.000000,7.211103,377.000000,7.211103,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.634879,0.042314,0.294536,0.046036,0.149261,0.030380,697.956333,299.091138,19.364000,5.296346,2.449667,0.396830,0.764833,0.117104,0.822400,0.090747,0.002100,0.000361
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,none,none,after_coral,gnn,knn,core10,0.550816,0.008281,0.927414,0.002066,0.192907,0.007662,0.734444,0.015251,0.524432,0.017315,0.819667,0.009508,0.281964,0.008514,0.629438,0.007775,4186.333333,86.932924,1513.666667,86.932924,327.666667,11.930353,361.333333,11.930353,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.328895,0.005496,,,,,,,,,,,,,,,,
cross_as,study_only,rrc05_as3352__to__rrc04_as12880,rrc05_as3352,rrc04_as12880,core10,none,none,after_coral,gnn,temporal,core10,0.496510,0.011924,0.937843,0.004983,0.166777,0.002925,0.592632,0.034851,0.673924,0.047283,0.725841,0.024370,0.267180,0.002920,0.633278,0.007218,3378.000000,198.652964,2322.000000,198.652964,224.666667,32.578111,464.333333,32.578111,6389.000000,0.000000,689.000000,0.000000,5700.000000,0.000000,0.271554,0.034709,,,,,,,,,,,,,,,,
